0 3703.833069 3715.520313 3717.511011 3716.054735 3714.144412 3715.116747 46.291469 47.613056 46.456170 45.437747 46.484058 48.778719
1 3485.146428 3499.526567 3500.495735 3497.864368 3498.611838 3501.451370 40.771283 40.991555 42.159079 41.694754 42.311126 41.664751
2 3477.207655 3488.606926 3490.756294 3487.851260 3489.217070 3494.439896 40.696994 39.807107 41.369934 39.488904 39.623089 40.724956
3 3594.168915 3605.103047 3608.167656 3605.399359 3605.340098 3607.923507 41.062036 40.709278 40.367592 40.620042 40.546623 39.776349
4 3508.331033 3519.965057 3522.821440 3518.868522 3521.174684 3521.810784 40.488691 40.243608 39.861358 41.517418 40.558676 40.263201
5 3509.688121 3520.848134 3524.477814 3521.083254 3521.849436 3525.142819 40.855968 41.032670 40.879983 40.384125 39.877041 41.770249
6 3487.130462 3498.184135 3499.874313 3495.439308 3498.621837 3501.376970 40.468209 38.095907 39.731231 39.754004 40.356046 40.205597
7 3538.512522 3549.708689 3551.411051 3547.193890 3549.872157 3551.866126 40.556801 38.965355 40.270696 39.085229 39.925476 39.793099
8 3530.499809 3542.475867 3544.289510 3541.290635 3544.748915 3544.419736 40.172086 40.360604 38.681031 38.570727 38.534019 39.613960
9 3462.417343 3474.370038 3476.894966 3475.743677 3477.274316 3482.463353 39.803878 40.144844 39.476896 38.226486 39.561324 40.732749
10 3522.198117 3534.041319 3534.791520 3532.235045 3535.916993 3535.434862 39.436138 39.362327 39.726849 39.499798 38.340668 38.209945
11 3587.233765 3597.675760 3599.400466 3596.766848 3597.278786 3599.728015 40.218164 39.718197 40.810393 39.545741 39.840815 39.527981
12 3504.364074 3515.137771 3517.139042 3515.503564 3515.928164 3518.328993 39.538525 39.690732 39.584428 39.037063 39.518624 39.514168
13 3474.298626 3485.546708 3488.719844 3485.518290 3487.298018 3489.323035 39.650350 38.727694 40.127680 38.993854 39.103399 39.721222
14 3567.939622 3577.939423 3579.816793 3576.749850 3580.533625 3582.670595 40.677547 39.875526 40.823949 41.096091 41.275679 40.798194
15 3520.732288 3529.035069 3531.072177 3528.393048 3530.088347 3531.774473 39.393215 40.217905 40.156349 39.721485 38.924833 40.836800
16 3518.102834 3528.075155 3529.790175 3528.100756 3529.014259 3531.878150 39.116902 37.699149 38.328836 37.865979 37.688606 38.378881
17 3534.288372 3543.263344 3545.553611 3542.677965 3544.650649 3548.021987 39.593414 38.072513 39.837922 38.549791 38.424867 39.095831
18 3517.780738 3527.212497 3530.341068 3526.302873 3528.728440 3531.363051 39.527463 39.148137 38.197200 38.621309 38.508384 38.320265
19 3529.086050 3538.677194 3540.736602 3537.334372 3539.421933 3539.221698 38.554207 37.604896 38.372168 38.034687 38.314567 38.957370
20 3484.872440 3494.941080 3498.534882 3496.028876 3497.682325 3498.798896 39.688665 39.400509 39.996323 39.462514 38.553120 39.212096
21 3638.155249 3646.401705 3649.818183 3647.324095 3649.559990 3652.492194 39.495494 38.537928 39.109727 38.785805 40.042847 40.003777
22 3709.670029 3717.794043 3720.397647 3718.506735 3718.240409 3719.990092 40.512065 39.073269 39.444370 38.970939 39.301741 39.187000
23 3561.602285 3569.245874 3571.815487 3569.191374 3572.199340 3572.917867 39.426223 39.163910 39.290557 38.989111 38.940443 39.038089
24 3572.145235 3582.719282 3586.551367 3582.094337 3583.913850 3585.929419 39.073387 38.641053 38.178686 38.747641 37.946269 38.376010
25 3613.648535 3622.535638 3624.021587 3622.237535 3623.555178 3626.478441 38.982778 37.881605 39.245074 38.653159 38.563591 39.650089
26 3543.870222 3552.837320 3554.470799 3552.307850 3554.809301 3554.661602 39.231147 38.412431 37.729755 38.016348 39.195772 38.631463
27 3629.409159 3637.700328 3641.631772 3637.778753 3639.190089 3641.516480 38.679927 37.718951 38.305750 37.858466 38.750958 39.292240
28 3628.668913 3637.578074 3639.041896 3637.896069 3638.043563 3639.505292 39.699236 38.885607 38.590569 38.605809 38.476099 39.117382
29 3713.415364 3721.508829 3723.208577 3720.678341 3722.606843 3725.561426 38.756213 39.508775 39.724586 40.334664 38.868196 39.049860
30 3560.471393 3567.888855 3571.622918 3567.670057 3568.974628 3570.120942 38.660169 39.586866 39.214574 38.645257 38.843396 38.634790
31 3588.940961 3595.311657 3598.397882 3596.235266 3597.093948 3598.958173 40.062355 39.346063 38.931870 39.481851 39.590056 39.634441
32 3587.795492 3597.159723 3599.086528 3595.217590 3598.000280 3600.008450 38.434428 37.551504 37.534550 37.634448 38.232756 37.948420
33 3565.921968 3576.248024 3577.546992 3574.580232 3577.449406 3577.662219 37.942671 37.052705 37.159963 38.198429 37.686953 37.860515
34 3610.085733 3618.929294 3620.879685 3618.001734 3619.815983 3623.432655 37.485352 38.120393 37.640412 38.515539 38.004187 38.435611
35 3633.762570 3641.574291 3644.841621 3641.367962 3642.878667 3646.431790 37.841130 38.013956 37.750522 37.605026 37.506544 38.648471
36 3687.040964 3694.648595 3697.254012 3693.354422 3695.382442 3696.883752 38.846099 38.012611 38.282581 38.392155 37.637209 37.432712
37 3567.734893 3575.394926 3578.964405 3574.965775 3576.484054 3578.400510 39.305360 38.703731 38.941820 38.619941 38.670796 39.592287
38 3614.772811 3623.439060 3624.948641 3622.958799 3625.555951 3627.987797 39.161340 39.252489 37.756473 37.928292 37.688996 39.091861
39 3553.228399 3560.185461 3562.967904 3559.602856 3561.074685 3564.674059 39.285313 38.472991 38.836488 38.931781 38.245351 38.056067
40 3604.994588 3612.572508 3615.882007 3613.693686 3614.142403 3615.209069 37.449935 37.325409 37.554478 38.105362 37.196068 37.709266
41 3683.062011 3691.293957 3691.914803 3689.535987 3692.646772 3696.763207 38.159425 38.277598 37.821034 38.602056 38.559985 39.040760
42 3707.445626 3714.784244 3717.048896 3712.810681 3714.339008 3717.050165 36.889685 38.449655 38.451150 37.281886 36.865705 37.925417
43 3596.590538 3603.715775 3607.492574 3604.254778 3605.967583 3609.047223 37.241840 36.793787 37.853640 37.097544 36.913842 37.030147
44 3635.340881 3643.976749 3645.095102 3643.461691 3645.749512 3647.504677 36.460010 36.712996 38.107992 36.778694 37.526999 36.918279
45 3614.450228 3623.346762 3625.347697 3622.120922 3625.101232 3626.255670 37.916237 37.838933 37.739041 37.395694 37.919915 38.362937
46 3659.371899 3665.860480 3667.949006 3665.378489 3666.771540 3668.165942 39.286098 38.573422 37.966341 38.023248 38.539130 38.904473
47 3722.637268 3728.717149 3732.157365 3729.279684 3728.683796 3731.555813 38.890335 39.012267 40.479295 38.969613 39.701687 39.559830
48 3774.824421 3783.877721 3785.145286 3782.452744 3784.731435 3786.681342 37.598489 36.999280 37.535385 36.638574 37.958812 37.498790
49 3701.042367 3708.785810 3711.873522 3708.685300 3710.200152 3713.759629 39.273113 37.426152 38.872144 37.327841 36.434102 37.532889
50 3677.736200 3684.331491 3686.416072 3683.224953 3684.202703 3686.355749 37.038283 36.142101 36.981438 36.709738 36.489479 37.543439
51 3668.984973 3674.512995 3678.913162 3675.907316 3677.257654 3678.223685 37.771855 36.437459 35.452503 37.030582 36.154132 36.940942
52 3683.634028 3690.315436 3692.695909 3691.380524 3691.766417 3693.548544 37.598957 37.428261 37.251207 36.425676 37.450781 37.586659
53 3657.117642 3664.555585 3665.940966 3663.701199 3665.367155 3669.500673 37.417730 37.164511 37.157966 36.536913 37.992582 38.144895
54 3649.677818 3655.854803 3659.509207 3656.225720 3656.507289 3659.664732 38.937162 38.231226 39.520179 39.207926 39.318136 39.185689
55 3691.357267 3696.574615 3699.049633 3694.589756 3697.848827 3700.073622 39.583909 39.397223 39.649280 39.129145 39.889608 39.843741
56 3742.436377 3749.485216 3751.930337 3748.796362 3750.299822 3752.219169 37.790665 37.524876 37.813787 37.513718 36.912736 37.290479
57 3738.489105 3745.546392 3746.939195 3744.352061 3745.399937 3749.892368 37.067541 36.785258 37.978747 37.573574 37.204023 37.265582
58 3668.803818 3674.363276 3676.315632 3673.740764 3675.660437 3678.098659 36.653907 37.383533 36.784107 36.597624 37.327651 36.508536
59 3778.011574 3784.067807 3788.111251 3784.678045 3786.613975 3787.857640 36.860103 36.104572 35.793827 36.226045 37.356951 36.818250
60 3762.191023 3768.922632 3771.388230 3767.655344 3770.026257 3772.667229 37.046414 36.834912 37.622247 36.852789 36.651431 37.649068
61 3761.900926 3766.521877 3769.744196 3766.997865 3768.547303 3772.649768 37.789311 36.478239 38.169685 36.462510 38.160785 36.822809
62 3795.199585 3800.225911 3802.906080 3797.258086 3800.189287 3802.530622 39.201527 37.103802 39.076594 37.236435 37.401943 39.298627
63 3818.164136 3822.964346 3826.077636 3823.431873 3824.193347 3826.139627 38.950714 38.344081 39.541304 40.584851 37.974067 39.298843
64 3910.153216 3916.383846 3918.847595 3915.427017 3916.624264 3918.919369 39.195163 37.880682 38.259155 39.039678 39.336058 38.626064
65 3918.734056 3925.814118 3927.548895 3924.320322 3925.568638 3928.596603 38.491403 38.847836 38.669378 37.873540 37.793514 38.462347
66 3962.007891 3968.094672 3971.101912 3967.663433 3968.991333 3972.096474 38.669379 38.551115 37.046311 37.682339 37.616899 37.857832
67 4036.797937 4042.548287 4044.060521 4041.198992 4043.924699 4045.285835 37.482016 35.888810 38.032748 37.142009 37.012156 37.300537
68 4019.337691 4024.436203 4027.904460 4024.239447 4025.745534 4027.294744 37.141578 36.047398 36.146468 37.067896 35.829341 37.255912
69 4009.999661 4015.563748 4018.004231 4015.843914 4016.046010 4019.047664 38.411780 37.081390 37.609984 36.559228 37.131528 37.130537
70 3975.517273 3980.190417 3983.485837 3979.710492 3981.806924 3984.886812 38.235910 37.194532 37.388426 37.393958 37.378828 37.932613
71 4023.358802 4027.114121 4029.648373 4028.056599 4028.170276 4030.780607 37.319723 37.864879 38.372791 38.528848 37.258048 37.845915
72 4044.298024 4050.625748 4051.949243 4049.819039 4051.367857 4054.216802 39.624434 38.493625 39.405700 38.559966 38.651507 38.002801
73 3983.217175 3989.534899 3991.827957 3988.848798 3989.722808 3993.505358 39.312866 38.614872 38.711043 39.659082 37.577137 38.721874
74 4010.959506 4015.273215 4017.733319 4014.856478 4017.251765 4018.004211 38.942866 38.037256 37.571556 37.946784 36.801879 38.752179
75 3992.512090 3997.647127 3999.450066 3997.126900 3998.633279 3996.804533 38.221183 36.969437 38.303223 37.653440 36.616609 36.088910
76 3954.179368 3960.420380 3960.974554 3959.313596 3961.452294 3962.930545 37.556340 36.537598 36.921240 36.653571 37.045353 37.835525
77 3965.431062 3970.240178 3973.429948 3970.718100 3971.479149 3974.164554 37.649259 37.587372 37.904749 38.001000 36.954245 37.277972
78 4025.169299 4029.596385 4033.918849 4030.121623 4032.036495 4034.542985 37.177668 36.678545 38.018098 36.791045 36.418834 38.289107
79 3999.495584 4002.663242 4003.478584 4002.218619 4002.592253 4004.641505 38.737324 37.721001 37.411175 37.895076 37.442350 38.443728
80 3923.824961 3931.515053 3933.813670 3930.433665 3931.426696 3933.145357 37.254206 38.180756 38.265474 37.803376 36.920039 39.063877
81 3900.527355 3904.455490 3908.092346 3905.130214 3906.862542 3909.004373 38.068111 37.985411 38.355537 37.769857 37.233803 39.054920
82 4013.078281 4016.582222 4018.429725 4016.272782 4017.640780 4019.922125 38.062915 37.809834 38.516851 38.200812 37.942613 38.298359
83 3878.281986 3881.799231 3885.992017 3882.412649 3883.669569 3884.796189 37.089915 36.772039 37.003663 37.315434 35.775271 36.642330
84 3946.257651 3950.734244 3953.544947 3950.663833 3952.392832 3954.682574 37.535863 37.694931 37.668543 36.987742 36.721777 37.825273
85 3937.060611 3940.916646 3942.738197 3940.044444 3942.745467 3946.145895 37.330111 36.829355 38.321247 37.209593 35.995463 36.799181
86 3923.235629 3927.295593 3930.607601 3927.519969 3928.667963 3928.893390 38.343886 37.370087 37.180270 38.266165 36.927857 38.089588
87 3909.267682 3912.803692 3915.600480 3913.042060 3914.219869 3914.828846 38.975271 37.557148 38.870225 38.371811 36.935620 38.532556
88 3871.834221 3878.271012 3880.084918 3877.244324 3879.900260 3882.550545 38.623844 37.672841 36.685153 38.092001 38.403338 38.204501
89 3819.064563 3823.197039 3825.039938 3823.312846 3824.032496 3828.046550 39.532884 38.663301 38.299309 37.806221 38.396362 40.415493
90 3983.424048 3987.006381 3989.549406 3987.359489 3989.471627 3989.605364 38.636946 38.822276 38.450959 38.010767 38.607865 39.311054
91 3938.504647 3943.654911 3946.213867 3943.244198 3945.210592 3945.165567 38.154659 37.643657 38.681638 37.846820 37.550537 37.502827
92 3915.567458 3920.232120 3922.486084 3919.786028 3921.667469 3923.234471 38.314192 36.207407 37.358869 35.972024 37.399678 37.200662
93 3912.942026 3916.637710 3918.284283 3915.832087 3918.386163 3922.111505 37.505965 38.380790 37.490552 37.948375 37.601665 37.446737
94 3904.319439 3907.632338 3910.363860 3907.662566 3908.301773 3911.679575 37.887936 36.633507 36.750963 37.128449 37.097855 36.279328
95 3919.521497 3921.756020 3924.872282 3922.394050 3924.080647 3925.574778 38.319548 37.870127 38.355874 37.719092 38.202057 37.472173
96 3886.401569 3891.876770 3894.263705 3891.299068 3891.896572 3894.011613 39.258008 38.796030 39.045214 38.155642 39.318685 38.208677
97 3806.109913 3811.404882 3813.260746 3812.108100 3812.720054 3816.098537 39.178865 38.510864 39.285442 38.189897 37.699749 38.356288
98 3885.966265 3890.331046 3890.603819 3888.045729 3891.635857 3894.672779 39.008124 38.356777 40.003510 37.918399 37.400540 38.736247
99 3935.790121 3940.581989 3943.270569 3939.634551 3941.602108 3944.674686 39.434545 39.468972 38.473501 38.346535 38.745092 38.673867
100 3899.384801 3903.835632 3907.961486 3903.836269 3904.676071 3906.417045 37.935616 37.480687 37.932153 36.650822 37.483449 36.810079
101 3996.455376 4000.168961 4002.692287 3998.554309 4000.292397 4002.156653 38.597250 37.610537 38.745771 38.836594 37.738845 38.104712
102 3992.306092 3994.411971 3998.220782 3994.696668 3995.998093 3999.399304 38.372959 38.030979 37.689938 38.282788 37.909430 38.187913
103 3978.775346 3983.543052 3985.745345 3983.161859 3984.227514 3986.298727 38.827553 38.046522 38.880965 37.837770 37.606002 38.539306
104 4019.905259 4024.484556 4025.801986 4023.686519 4025.859794 4026.839345 37.964018 36.656320 38.352416 38.232066 37.692820 37.995298
105 3977.618677 3984.000096 3985.591460 3982.291371 3983.754253 3988.324967 39.284465 38.920261 38.745358 39.671516 40.082653 38.799913
106 3980.648653 3983.939499 3985.199838 3982.776331 3983.877210 3986.231562 39.462743 39.420524 38.794934 39.079513 38.814180 38.687319
107 3941.033404 3943.429169 3946.613200 3942.556145 3944.564910 3945.281815 38.560590 37.514316 38.651876 37.635788 38.530542 39.536772
108 3977.435944 3981.811630 3984.775102 3982.314337 3983.226867 3984.143244 37.959218 38.045279 37.752266 38.388615 37.329434 38.216330
109 3980.436025 3984.715361 3987.394848 3983.431648 3985.006376 3986.574416 39.206098 38.585176 38.987686 37.798789 38.414447 38.329193
110 4016.103545 4018.651472 4020.921992 4019.204778 4020.295115 4022.683325 38.426369 37.607075 37.374128 39.476606 38.649111 38.064345
111 3921.022289 3923.969077 3926.537307 3923.552845 3926.004812 3928.065236 38.723390 38.636455 37.225698 38.488244 39.178854 38.322558
112 3872.182434 3876.746175 3878.156447 3876.821645 3877.258194 3879.298152 37.314141 37.096284 37.973719 37.448238 38.094303 37.986563
113 3914.202405 3916.986179 3919.947372 3917.501801 3918.674394 3922.473634 40.349516 39.704349 39.356840 39.110388 38.025052 37.745965
114 3993.728458 3996.963820 3998.386477 3997.418036 3998.368229 3999.608237 38.499706 38.776427 38.627065 38.965750 38.330612 39.963327
115 3957.834115 3960.928841 3963.511035 3960.770888 3961.503140 3962.632395 39.515903 38.428582 39.055621 39.382824 37.806646 38.580403
116 4051.639764 4055.234404 4057.798936 4055.210058 4056.839370 4057.318923 38.325434 37.435327 38.207245 38.895665 38.568950 39.776603
117 3995.392043 3996.952389 4002.014907 3999.277218 4000.984676 4004.864401 39.873877 37.830972 38.714119 38.143228 38.852748 38.646872
118 4018.602940 4020.834678 4022.429381 4019.005278 4021.858756 4022.552884 38.938152 37.409195 38.120774 38.230979 38.986492 37.463184
119 3975.855335 3978.247884 3980.831976 3976.694419 3978.568017 3981.798616 40.673454 39.354785 38.672533 39.217664 38.593081 39.139466
120 4065.800751 4069.420220 4072.471592 4068.230677 4070.355871 4071.986320 38.838806 38.668554 38.615990 37.876844 37.894236 39.251112
121 3901.995601 3905.471583 3908.648674 3905.519831 3906.661683 3908.821242 38.491174 38.803739 37.380311 36.982419 39.466789 38.459245
122 4127.692436 4130.619160 4133.828659 4129.175692 4132.462273 4133.192507 39.410121 38.884562 39.285955 39.117310 38.042649 36.667340
123 4044.636924 4046.289864 4048.137192 4045.197004 4047.914912 4047.839040 39.208683 39.565723 38.277415 37.620939 37.783262 39.329154
124 4070.745399 4073.517398 4076.704618 4073.950813 4075.596226 4077.206886 38.240279 38.253508 38.265825 38.219239 37.729315 37.709266
125 4180.578931 4182.441389 4185.402464 4183.112885 4183.467485 4187.080912 39.774817 38.651281 36.930735 38.445571 38.095034 39.270033
126 4187.871945 4187.135308 4190.341443 4188.325929 4189.920802 4192.261110 39.529824 38.638277 39.008504 39.423908 38.740938 40.001505
127 4294.810692 4293.623039 4298.084228 4293.183796 4295.360283 4298.433650 40.373827 39.375606 39.663922 40.149642 39.554462 40.204204
128 3686.414553 3703.355884 3706.379403 3704.328045 3704.229685 3706.040305 38.643578 37.941976 38.864444 36.813233 37.025354 38.200685
129 3614.473330 3633.765840 3635.369112 3633.034100 3634.310388 3635.386890 40.162366 38.594256 38.813648 39.689108 39.674377 38.778727
130 3587.840379 3606.482175 3610.364723 3606.244620 3608.378597 3611.702264 39.987900 38.745608 39.503366 39.030312 38.950784 39.509700
131 3531.282639 3550.135212 3551.899155 3549.114435 3549.780648 3554.271802 39.144165 40.180264 39.075971 38.952960 38.446437 38.651112
132 3589.276612 3608.848574 3611.549951 3608.050126 3609.745923 3611.195017 40.778698 40.091135 39.304409 39.795726 38.566913 39.891955
133 3529.687562 3549.526907 3551.961167 3548.813103 3550.720153 3553.387622 40.005564 39.278428 39.631714 39.728757 39.097223 39.215362
134 3596.082287 3613.848234 3616.368200 3614.092694 3615.917507 3617.390092 40.966384 39.388472 39.143388 39.640348 39.313704 38.835405
135 3583.936962 3601.179250 3604.164356 3600.835519 3601.946131 3604.867038 40.401747 39.014936 40.257330 39.428321 39.059495 39.887056
136 3582.452982 3599.583287 3601.247970 3599.310128 3600.884654 3604.526985 40.536941 38.312705 39.302625 39.225328 38.567842 38.156004
137 3642.798127 3662.527628 3665.251415 3662.275871 3663.608663 3669.162028 39.924861 38.567254 38.775236 38.315917 38.806718 38.297023
138 3497.358599 3514.509969 3517.731222 3514.209900 3516.492648 3516.701713 40.327911 37.802427 38.572155 38.523588 39.289480 39.640717
139 3656.633559 3674.473833 3676.674659 3673.924845 3674.509193 3675.947691 39.733948 38.781184 38.864634 38.018899 38.673674 39.417483
140 3681.484815 3699.647984 3702.117385 3698.996486 3701.052094 3703.324749 39.882246 38.749980 39.708849 38.168357 37.756987 39.604628
141 3721.354317 3739.445926 3741.385157 3738.186461 3739.261712 3743.157887 39.575882 38.484515 38.902640 38.571065 39.100147 37.759625
142 3690.832122 3708.698638 3710.346964 3707.066302 3708.357549 3711.477420 39.305103 39.614083 39.181869 38.421799 38.765850 39.669107
143 3567.928267 3583.064681 3585.451750 3582.757397 3583.857265 3586.326965 40.422254 38.837773 38.726526 37.851261 38.917045 38.991429
144 3687.289328 3703.607797 3706.630395 3702.283327 3704.395193 3706.442591 37.564265 38.055043 37.695271 37.378583 36.935781 37.342963
145 3722.363753 3739.272515 3740.881878 3739.342041 3739.913026 3743.271727 39.746303 37.736827 38.589835 38.094637 38.309857 39.237856
146 3720.443776 3737.715473 3740.143369 3737.190883 3738.076862 3741.329117 38.907327 37.204447 37.791298 37.693132 38.296027 38.408413
147 3706.747904 3723.651703 3724.642704 3723.060516 3723.398242 3724.784434 39.115872 38.074631 37.590039 36.712237 37.230076 38.842871
148 3802.648506 3820.209999 3821.872884 3819.266620 3820.568644 3822.746224 38.975734 39.195319 39.033524 38.362622 37.741989 39.791884
149 3741.248985 3758.671259 3760.335258 3757.713859 3761.387229 3764.218386 39.162769 38.782438 41.545030 39.167992 39.486177 39.608562
150 3763.883690 3777.861043 3782.451365 3778.789795 3779.876816 3783.606610 39.620040 38.807776 39.851883 38.601933 39.828243 38.503895
151 3809.282269 3826.194525 3825.280026 3822.635011 3825.386119 3827.826003 40.231985 39.902281 39.522408 38.980110 39.389125 38.736060
152 3727.499690 3743.746519 3746.233856 3741.325183 3744.813169 3746.234174 37.961039 39.021229 37.414089 37.540590 37.280706 38.173594
153 3742.213210 3758.906886 3759.389800 3756.885777 3758.469298 3762.005500 38.930649 37.566100 37.852954 37.706700 37.434306 38.215841
154 3791.553539 3805.839287 3807.333481 3806.021929 3806.685440 3808.368982 38.700204 37.677774 38.473207 37.861832 36.560785 38.336140
155 3765.274238 3780.523694 3783.480246 3781.245414 3782.376620 3782.947770 37.352183 37.963612 38.657232 38.418333 38.446239 38.795183
156 3776.395023 3793.078938 3795.068401 3792.850447 3794.378556 3796.097688 39.264115 38.246138 39.134474 39.153302 39.272400 39.448777
157 3719.748588 3736.192430 3737.942237 3735.232324 3737.935414 3740.485561 38.360905 38.021208 38.795042 38.639814 37.941680 38.744218
158 3778.042593 3792.268457 3794.921053 3791.462206 3792.966438 3796.193721 39.049834 38.484328 39.349865 39.556346 39.371299 40.109892
159 3818.656115 3832.407323 3835.791158 3831.674460 3834.244098 3835.075912 39.125024 39.920648 38.964675 39.659971 39.538240 38.889349
160 3810.593828 3825.703121 3828.371767 3824.897959 3826.904497 3829.695572 38.855027 38.028618 39.043474 38.547083 37.625527 37.324301
161 3807.176885 3820.630660 3822.836436 3820.410347 3821.672609 3822.410350 38.592515 37.720154 37.701590 38.346295 38.415424 37.985769
162 3829.044997 3843.465775 3844.841299 3842.338389 3842.802349 3845.665454 38.764435 37.617101 38.827855 37.741891 37.840074 39.905258
163 3696.306059 3709.180169 3711.606360 3707.576742 3709.940224 3711.415488 38.117269 38.046935 37.906029 37.142482 37.293138 37.837196
164 3773.709810 3786.934046 3789.263616 3787.692247 3789.711736 3788.518055 38.093148 37.675129 38.251893 37.544030 37.010339 37.233592
