0 2 2 0xe6a  0xd9e  0xd76  0xd9c  0xd34  0xd0b  0xd7c  0xd64  0xd5a  0xd34  0xd73  0xd33  0xd12  0xd6d  0xd74  0xd03  0xd2f  0xd7a  0xd32  0xd2f  0xd67  0xd92  0xd64  0xd1f  0xd47  0xd51  0xd34  0xd98  0xd78  0xd71  0xd29  0xdc3  0xd58  0xd6f  0xd4d  0xdc1  0xd3e  0xd89  0xd30  0xd22  0xd2b  0xd3a  0xce1  0xd48  0xd89  0xd53  0xd5c  0xd60  0xd56  0xd70  0xd6e  0xd67  0xde2  0xdb3  0xe00  0xd94  0xdbd  0xdc6  0xdb5  0xdaf  0xdef  0xe2b  0xe03  0xe21  0xf06  0xe70  0xe4b  0xec0  0xed5  0xebb  0xeef  0xecc  0xec9  0xf1c  0xf14  0xed6  0xed5  0xf18  0xf1f  0xf33  0xf30  0xf04  0xf69  0xf22  0xf37  0xf72  0xf00  0xf9c  0xf25  0xf6d  0xf6d  0xf35  0xf0c  0xf1d  0xf66  0xf39  0xebb  0xecd  0xf2d  0xed9  0xeb8  0xe4d  0xea7  0xeb3  0xeae  0xea7  0xe7a  0xe60  0xe84  0xeab  0xea5  0xeab  0xe2e  0xe44  0xe27  0xe30  0xe5e  0xe57  0xebd  0xf12  0xe4b  0xeb0  0xf42  0xf1b  0xf61  0xf87  0xfa4  0x10a7
0 2 3 0xe1f  0xd89  0xd62  0xdf8  0xdac  0xd7a  0xd75  0xd5b  0xd46  0xd35  0xd8a  0xcf7  0xd1f  0xd08  0xd19  0xd1b  0xcfa  0xd01  0xd2b  0xcd1  0xd0b  0xcc9  0xd34  0xd57  0xd18  0xcee  0xcc3  0xd13  0xd2b  0xd10  0xd5c  0xd80  0xd5d  0xd83  0xd60  0xd93  0xdb0  0xd41  0xd43  0xd49  0xd54  0xd1a  0xd02  0xd24  0xd50  0xce1  0xca4  0xd24  0xd11  0xd1f  0xd42  0xd7c  0xcf6  0xd18  0xceb  0xcc7  0xd83  0xd4e  0xd14  0xce3  0xcf4  0xce2  0xd64  0xd3f  0xd59  0xd25  0xd2b  0xd9a  0xd33  0xd90  0xd3f  0xd84  0xd07  0xd81  0xd45  0xd7c  0xd5e  0xd11  0xd32  0xda3  0xd04  0xd41  0xd43  0xd0b  0xcf3  0xd8b  0xd98  0xd23  0xd7f  0xd19  0xd90  0xd19  0xd77  0xd97  0xdd7  0xdc3  0xde5  0xdd0  0xd39  0xd87  0xd77  0xdb8  0xd73  0xdb1  0xd68  0xd86  0xd6b  0xd85  0xd79  0xddf  0xd97  0xd8e  0xdaf  0xdbb  0xdf1  0xdd0  0xdde  0xd78  0xdb8  0xd52  0xd50  0xdbd  0xe4b  0xdf3  0xdf9  0xe05  0xdb4  0xf64
0 3 0 0x107e  0xfc8  0xf88  0xf5f  0xf6b  0xf0b  0xf8c  0xf6b  0xf49  0xf5b  0xf25  0xf16  0xf77  0xf7b  0xf3b  0xf4d  0xf30  0xf4b  0xfcb  0xfbb  0xf66  0xf66  0xf67  0xf5e  0xefc  0xeff  0xf65  0xed2  0xf07  0xefc  0xf0f  0xeb0  0xf7d  0xf42  0xfdc  0xf7e  0xfa8  0xf94  0xfcd  0x1006  0xfad  0xffe  0x101f  0x1007  0x100f  0x100c  0xfe8  0xfdc  0x1009  0x100c  0x1005  0x1022  0x1010  0x100c  0x1052  0x1019  0x109d  0x1089  0x1060  0x10d7  0x1089  0x1084  0x108b  0x104d  0x1081  0x104e  0x10a6  0x1054  0x1087  0x101a  0x102c  0x1034  0x1042  0x108d  0x104f  0x10e9  0x10e2  0x109e  0x1091  0x10be  0x106b  0x1097  0x10a7  0x10d8  0x10c4  0x1068  0x10f7  0x1087  0x109a  0x1059  0x10a5  0x10c7  0x10c8  0x1120  0x10bd  0x10be  0x1124  0x1105  0x114d  0x1123  0x10d8  0x1102  0x1113  0x114b  0x1112  0x117c  0x1180  0x11a6  0x1177  0x1137  0x1179  0x1180  0x117c  0x11c4  0x11c7  0x1165  0x11f2  0x118c  0x1180  0x1144  0x1166  0x119d  0x11ae  0x118d  0x119c  0x1170  0x1188  0x11c5
0 3 1 0x112a  0xf89  0xf83  0xf06  0xf3f  0xf2f  0xf37  0xf6d  0xfba  0xf58  0xf9b  0xf2c  0xfb3  0xf4c  0xfb4  0xf8d  0xf66  0xfd7  0xfbe  0xfb7  0xfd1  0xfa1  0xff2  0xf9d  0xfbc  0xf9a  0xfbe  0x1003  0x1029  0xf81  0xfc3  0xf9b  0x101c  0xfbe  0xfe4  0xf52  0xfd0  0xfc6  0xf8f  0xf8e  0xfd3  0xf9d  0xfed  0xfd3  0xfe3  0xf78  0xfba  0xfbc  0xfed  0xfb3  0xf67  0x1009  0xfd3  0xfd1  0x1025  0x1012  0x100c  0xfce  0x1014  0x1025  0xfcb  0x106a  0xfa8  0xfcb  0x105a  0x1056  0x10bf  0x1087  0x10f0  0x107a  0x105d  0x103e  0xff5  0x106d  0x1024  0x10d6  0x1060  0x1058  0x10a9  0x10e5  0x10ca  0x1061  0x109c  0x10c7  0x10dd  0x10ca  0x1086  0x10af  0x1086  0x107a  0x10da  0x10d9  0x1104  0x1148  0x112d  0x1101  0x11ac  0x115f  0x115c  0x1116  0x1190  0x10dd  0x118b  0x11a5  0x10a9  0x1180  0x117b  0x11bc  0x11a3  0x1175  0x1188  0x11da  0x11a4  0x1177  0x1195  0x11d1  0x120b  0x11e7  0x1233  0x126e  0x11fd  0x12a3  0x129e  0x129e  0x1297  0x12db  0x1285  0x139d
0 3 2 0xfeb  0xf3e  0xf8c  0xf78  0xf5e  0xf1c  0xf47  0xf4f  0xf7e  0xf6a  0xf9b  0xfc0  0xfb8  0xf93  0xf49  0xfe6  0xf99  0xf81  0xfe8  0x1016  0xf8e  0xfde  0xfee  0x1016  0xfd5  0xfb4  0xf8d  0xfcd  0x1022  0xfe5  0x1010  0x1041  0x1051  0xffd  0x103b  0xfef  0x10a1  0x1006  0x103c  0x1049  0x1035  0x106e  0x103b  0x1074  0x101b  0x108f  0x1040  0xffc  0x1022  0x104c  0x1042  0x106d  0x1020  0x109c  0x1086  0x10ca  0x10e8  0x1065  0x1095  0x10ac  0x1037  0x1018  0x103f  0x1071  0x1097  0x108c  0x1026  0x10cd  0x10a9  0x1033  0x10b5  0x1098  0x10d9  0x10f1  0x109f  0x10f9  0x1125  0x1099  0x10f3  0x10da  0x10e7  0x10f1  0x110d  0x10e1  0x1100  0x10ee  0x10a8  0x114c  0x10d0  0x10fc  0x10d3  0x10f8  0x112b  0x1113  0x10ed  0x10ea  0x1195  0x115a  0x11d7  0x116c  0x11d2  0x11bd  0x11e6  0x11cf  0x11b7  0x1208  0x121f  0x121b  0x11d8  0x11f0  0x1258  0x126b  0x1231  0x125a  0x124f  0x1289  0x1253  0x11da  0x1262  0x122b  0x11e6  0x1282  0x129d  0x1248  0x1292  0x127f  0x1288  0x138a
0 3 3 0x1164  0x1142  0x10ee  0x10ff  0x10a0  0x10b8  0x1048  0x106b  0x1077  0x1044  0x103e  0x103f  0x104a  0x102f  0x108a  0x1027  0x101d  0x102e  0xfa7  0x1084  0x1055  0x1033  0x102b  0x1032  0x103d  0x101d  0x1078  0x1072  0x10b2  0x103f  0x1059  0x1087  0x10b3  0x1059  0x108a  0x105d  0x10b3  0x10a2  0x10a6  0x105e  0x108a  0x10c8  0x10b9  0x1073  0x1067  0x10db  0x106c  0x1053  0x10bc  0x1091  0x10ac  0x10c3  0x10ae  0x1082  0x10ee  0x10ff  0x109a  0x10d6  0x10c6  0x1094  0x1066  0x1114  0x111e  0x1134  0x1141  0x1179  0x114e  0x11ba  0x114b  0x11a0  0x1141  0x1164  0x1180  0x1198  0x1160  0x1170  0x11a0  0x1194  0x1203  0x1183  0x11b7  0x118f  0x1177  0x1161  0x118e  0x1194  0x11f4  0x11ce  0x119c  0x11f9  0x11a5  0x1158  0x11a5  0x119f  0x11f4  0x11cd  0x1142  0x11a9  0x118e  0x1159  0x1186  0x1171  0x1192  0x112c  0x11a3  0x116b  0x11b5  0x1195  0x119a  0x1165  0x1156  0x11a5  0x116c  0x11a1  0x120e  0x120e  0x1221  0x1200  0x11c8  0x11b1  0x11ef  0x11af  0x1209  0x11d7  0x11e8  0x11d1  0x11c0  0x1337
1 0 0 0x104a  0x1028  0xfc6  0xf5a  0x1036  0xfc9  0xfe3  0xf5c  0xfa8  0xf4c  0xf8a  0xfc1  0xfc1  0xfbf  0xf97  0xfa9  0xf78  0xf59  0xf7b  0xfb0  0x102d  0xfe0  0x100a  0xfef  0xfe6  0xfff  0x1061  0x1065  0x1055  0x1029  0x104f  0x10b3  0x10d9  0x1019  0x10d1  0x109a  0x1074  0x106f  0x10df  0x10d8  0x10c0  0x110d  0x112b  0x1135  0x112a  0x1144  0x11ae  0x1159  0x113d  0x11b3  0x119a  0x1198  0x119f  0x118e  0x11d5  0x1238  0x11a4  0x11d6  0x11ed  0x11d8  0x120e  0x1267  0x11cc  0x1231  0x128c  0x125a  0x12e6  0x12d5  0x129d  0x128a  0x1276  0x1230  0x1253  0x1268  0x1286  0x12cf  0x12bf  0x12b5  0x1287  0x12fc  0x12ed  0x1296  0x12d1  0x1273  0x12a7  0x12b2  0x12d1  0x12a8  0x1289  0x131c  0x12ab  0x132d  0x12e6  0x12d6  0x12bc  0x1349  0x1355  0x132c  0x12eb  0x1344  0x12db  0x1311  0x1340  0x134b  0x13ac  0x133e  0x139d  0x13b1  0x13a6  0x1379  0x141b  0x1396  0x1409  0x13ed  0x141a  0x13eb  0x144b  0x144d  0x13e1  0x148b  0x142a  0x13a7  0x1491  0x1446  0x1433  0x1465  0x14b5  0x1517
1 0 1 0xf2c  0xd1b  0xd33  0xd26  0xd55  0xd51  0xd07  0xd48  0xd30  0xd12  0xd5f  0xd00  0xd54  0xd31  0xd00  0xdfb  0xda9  0xd66  0xd99  0xd9d  0xdb3  0xe14  0xdd3  0xd95  0xdc1  0xe00  0xe14  0xe09  0xd8f  0xde9  0xe21  0xdd3  0xe77  0xddf  0xe6c  0xe23  0xe19  0xe0b  0xe20  0xe3a  0xe53  0xe8e  0xe61  0xe8f  0xe20  0xe48  0xe75  0xeb2  0xeeb  0xecb  0xe78  0xebf  0xeab  0xec0  0xed1  0xf2e  0xf3e  0xf21  0xf28  0xf65  0xf37  0xf63  0xfba  0xf72  0xfd3  0xf19  0xf94  0xf91  0xf83  0xf76  0xf59  0xf69  0xf3d  0xf19  0xf6b  0xf32  0xfbb  0xf78  0xf67  0xf79  0xfdb  0xf36  0xf75  0xfdf  0xf94  0xf7d  0xf15  0xfc9  0xf99  0xf3b  0xf49  0xf38  0xfc3  0xfa0  0xf7d  0xf2b  0xf91  0xf61  0xf7c  0xf77  0xf8b  0xf98  0xf98  0xf69  0xfb1  0xf5f  0xf18  0xf63  0xf5a  0xfe9  0xfb9  0xfc3  0xf58  0xfef  0x1008  0xfb5  0xfbb  0xf9e  0xff5  0xfb0  0x1027  0x1029  0x1022  0x1010  0x105b  0x10aa  0x108d  0x1146
1 0 2 0xf6b  0xebf  0xec7  0xece  0xea1  0xeee  0xec5  0xe5f  0xeac  0xe4f  0xe77  0xe48  0xe79  0xddd  0xe5a  0xe5f  0xe59  0xe63  0xe81  0xe87  0xe7a  0xe2b  0xe3c  0xe9e  0xe4d  0xeec  0xecf  0xe9a  0xe73  0xee4  0xe4e  0xec6  0xf06  0xf31  0xf16  0xf43  0xef6  0xf40  0xf00  0xfa4  0xefa  0xf1b  0xf5f  0xf40  0xf31  0xeb9  0xf32  0xf66  0xf57  0xf1b  0xf3b  0xfe9  0xf99  0xfb9  0xfa7  0xf6d  0xf5a  0xf9d  0x1003  0x102d  0x101d  0xfb6  0x100b  0xfb9  0x1090  0x1032  0x102d  0x105a  0x104f  0x1055  0xfd4  0x1009  0x1067  0x102c  0x1064  0x101f  0xfd1  0x102b  0xff3  0xff2  0x1061  0xfef  0x1059  0x105e  0x104a  0x1049  0x1034  0x1048  0x1018  0x1057  0x1073  0x10bd  0x1029  0x104b  0x100d  0x102e  0x107a  0xfeb  0x1068  0x102b  0x1034  0x1062  0x1042  0xffb  0x101e  0x103f  0x1048  0x1096  0x108b  0x10d1  0x10b7  0x1073  0x1060  0x10a9  0x105c  0x10dc  0x1080  0x106b  0x10d4  0x10e1  0x10b3  0x1087  0x1150  0x10d9  0x1178  0x1165  0x1180  0x11e6
1 0 3 0x1072  0xfa7  0x1018  0xf11  0xf0c  0xfa9  0xf33  0xeb9  0xf28  0xf70  0xf28  0xed3  0xec1  0xe8b  0xf19  0xeec  0xeb7  0xf19  0xf6d  0xf3d  0xf6c  0xf0e  0xf65  0xf8a  0xf69  0xf1d  0xf6b  0xf8f  0xf50  0xf13  0xf57  0xf34  0xf8e  0xf9a  0xffc  0xfea  0xfbe  0xfaf  0xfa3  0xfa6  0xfe5  0xfa5  0xf92  0xf67  0xffe  0xfca  0xf8c  0xf9e  0xf94  0x106e  0x1086  0xfeb  0x1016  0xfd3  0x1061  0x1054  0xfd4  0xfe6  0x108d  0x1090  0x1070  0xfdb  0x104f  0x105d  0xfff  0x107f  0x1054  0x1068  0x108c  0x10e4  0x10c0  0x1037  0x10de  0x1082  0x1070  0x10af  0x1101  0x1141  0x10a1  0x10ce  0x10a3  0x1095  0x10f1  0x10cd  0x10ce  0x110c  0x1097  0x10cf  0x1100  0x10c8  0x10e8  0x1107  0x1140  0x10fc  0x10e2  0x110a  0x10cb  0x10b4  0x10c9  0x10d8  0x10fb  0x10f4  0x10cf  0x1115  0x10e8  0x10de  0x10f5  0x10af  0x10f4  0x10bc  0x113e  0x1153  0x10fc  0x116e  0x115b  0x1133  0x11d9  0x1157  0x114e  0x11e4  0x11e1  0x1173  0x11e6  0x121c  0x1210  0x1222  0x127e  0x137e
