40.000000	39.300000
45.000000	36.500000
50.000000	33.600000
55.000000	30.700000
60.000000	28.100000
65.000000	25.800000
70.000000	23.700000
75.000000	22.100000
80.000000	20.400000
85.000000	19.200000
90.000000	18.300000
95.000000	17.200000
100.000000	16.300000
105.000000	15.800000
110.000000	15.200000
115.000000	14.700000
120.000000	14.100000
125.000000	13.400000
130.000000	12.600000
135.000000	11.700000
140.000000	11.100000
145.000000	9.700000
150.000000	9.700000
155.000000	9.000000
160.000000	8.900000
165.000000	9.200000
170.000000	9.100000
175.000000	7.300000
180.000000	5.500000
185.000000	6.900000
190.000000	6.100000
195.000000	4.800000
200.000000	3.900000
