200.000000	1.883649E-03
191.700000	2.113489E-03
183.300000	2.344229E-03
175.000000	2.570396E-03
166.700000	2.818383E-03
158.300000	3.126079E-03
150.000000	3.311311E-03
141.700000	3.589219E-03
133.300000	3.845918E-03
125.000000	4.073803E-03
116.700000	4.365158E-03
108.300000	4.623810E-03
100.000000	4.897788E-03
91.700000	5.188000E-03
83.300000	5.370318E-03
75.000000	5.432503E-03
66.700000	5.495409E-03
66.700000	9.225714E-04
75.000000	6.382635E-04
83.300000	4.841724E-04
91.700000	4.027170E-04
100.000000	3.672823E-04
108.300000	3.507519E-04
116.700000	3.467369E-04
125.000000	3.427678E-04
133.300000	3.507519E-04
141.700000	3.630781E-04
150.000000	3.801894E-04
158.300000	4.027170E-04
166.700000	4.365158E-04
175.000000	4.786301E-04
183.300000	5.248075E-04
191.700000	5.559043E-04
200.000000	6.382635E-04
