166.700000	5.188000E-04
158.300000	6.382635E-04
150.000000	7.498942E-04
141.700000	8.413951E-04
133.300000	9.225714E-04
125.000000	1.000000E-03
116.700000	1.071519E-03
108.300000	1.161449E-03
100.000000	1.244515E-03
91.700000	1.333521E-03
83.300000	1.380384E-03
75.000000	1.412538E-03
66.700000	1.364583E-03
58.300000	1.496236E-03
50.000000	1.819701E-03
41.700000	2.371374E-03
41.700000	2.851018E-04
50.000000	3.126079E-04
58.300000	3.198895E-04
66.700000	4.216965E-04
75.000000	3.235937E-04
83.300000	2.630268E-04
91.700000	2.264644E-04
100.000000	2.113489E-04
108.300000	2.018366E-04
116.700000	2.018366E-04
125.000000	2.018366E-04
133.300000	2.065380E-04
141.700000	2.187762E-04
150.000000	2.344229E-04
158.300000	2.660725E-04
166.700000	3.235937E-04
