166.700000	5.188000E-04
158.300000	6.683439E-04
150.000000	7.498942E-04
141.700000	8.511380E-04
133.300000	9.332543E-04
125.000000	1.023293E-03
116.700000	1.096478E-03
108.300000	1.174898E-03
100.000000	1.258925E-03
91.700000	1.333521E-03
83.300000	1.380384E-03
75.000000	1.364583E-03
66.700000	1.318257E-03
66.700000	4.315191E-04
75.000000	3.349654E-04
83.300000	2.630268E-04
91.700000	2.264644E-04
100.000000	2.065380E-04
108.300000	1.995262E-04
116.700000	1.972423E-04
125.000000	1.995262E-04
133.300000	2.065380E-04
141.700000	2.187762E-04
150.000000	2.344229E-04
158.300000	2.600160E-04
166.700000	3.235937E-04
