166.700000	4.731513E-04
158.300000	6.165950E-04
150.000000	7.328245E-04
141.700000	8.222426E-04
133.300000	9.120108E-04
125.000000	9.885531E-04
116.700000	1.071519E-03
108.300000	1.148154E-03
100.000000	1.230269E-03
91.700000	1.318257E-03
83.300000	1.364583E-03
75.000000	1.364583E-03
66.700000	1.230269E-03
66.700000	5.623413E-04
75.000000	3.630781E-04
83.300000	2.786121E-04
91.700000	2.344229E-04
100.000000	2.162719E-04
108.300000	2.089296E-04
116.700000	2.065380E-04
125.000000	2.065380E-04
133.300000	2.137962E-04
141.700000	2.264644E-04
150.000000	2.426610E-04
158.300000	2.786121E-04
166.700000	3.630781E-04
