158.300000	6.237348E-04
150.000000	7.244360E-04
141.700000	8.222426E-04
133.300000	9.120108E-04
125.000000	1.000000E-03
116.700000	1.083927E-03
108.300000	1.161449E-03
100.000000	1.244515E-03
91.700000	1.303167E-03
83.300000	1.333521E-03
75.000000	1.258925E-03
66.700000	9.225714E-04
66.700000	7.943282E-04
75.000000	4.073803E-04
83.300000	2.951209E-04
91.700000	2.426610E-04
100.000000	2.213095E-04
108.300000	2.113489E-04
116.700000	2.089296E-04
125.000000	2.113489E-04
133.300000	2.187762E-04
141.700000	2.317395E-04
150.000000	2.511886E-04
158.300000	2.851018E-04
