0 2 2 0xe90  0xdf0  0xe3d  0xe31  0xdcc  0xda8  0xdd4  0xdf1  0xd9c  0xd93  0xdf7  0xdc7  0xdb3  0xdf1  0xdda  0xd76  0xdd1  0xde3  0xd94  0xda8  0xdcd  0xdd4  0xda9  0xdd2  0xdc0  0xdc8  0xdcb  0xe01  0xdb7  0xde4  0xd63  0xe3d  0xdde  0xdf0  0xdc6  0xe32  0xda8  0xdce  0xd9d  0xdab  0xd31  0xd82  0xd8e  0xda6  0xe28  0xdad  0xda5  0xdba  0xd95  0xddd  0xe18  0xdd8  0xe5d  0xe43  0xe79  0xe1a  0xee1  0xe56  0xe64  0xedc  0xecb  0xf41  0xe8c  0xee1  0xf48  0xf38  0xedb  0xf40  0xf10  0xf5d  0xf88  0xf13  0xf30  0xf91  0xf9e  0xf52  0xf55  0xf7b  0xf5c  0xfff  0xf68  0xf7e  0xfbe  0xfc7  0xfe2  0x102e  0xf81  0x101b  0xf77  0xfdb  0xfb1  0xfbf  0xf59  0xfa1  0x1012  0xf84  0xefe  0xf10  0xf5d  0xf1f  0xefa  0xed2  0xf17  0xecd  0xeec  0xeca  0xe98  0xebf  0xedc  0xef3  0xee2  0xeff  0xe80  0xe3f  0xe71  0xe51  0xeeb  0xe97  0xf1d  0xf3d  0xe89  0xee9  0xf98  0xf5d  0x101e  0xfb1  0xff7  0x10d7
0 2 3 0xdaa  0xcec  0xcf4  0xd9f  0xcc9  0xd65  0xd1c  0xc77  0xcf7  0xcee  0xca5  0xc37  0xc44  0xc66  0xc62  0xced  0xc21  0xca3  0xd12  0xc90  0xc54  0xd07  0xd3f  0xd26  0xd10  0xc4c  0xcbf  0xcfb  0xd24  0xd18  0xcbb  0xdb2  0xca3  0xcc5  0xcd0  0xcf1  0xda0  0xd66  0xd7d  0xd65  0xd55  0xd18  0xd18  0xc7a  0xd57  0xd1e  0xd1b  0xcc5  0xd4c  0xd34  0xd31  0xd3f  0xd46  0xc94  0xd18  0xd8c  0xdaa  0xcca  0xd30  0xc5a  0xc69  0xd02  0xd17  0xdef  0xded  0xda6  0xd76  0xe07  0xd8b  0xe06  0xdf0  0xe00  0xd8c  0xe12  0xdce  0xe14  0xdc9  0xd98  0xdae  0xe49  0xda8  0xdeb  0xdfe  0xd9b  0xd93  0xe6c  0xe53  0xdd5  0xe0f  0xdb8  0xe2f  0xddd  0xe37  0xe62  0xe92  0xe7a  0xea4  0xe65  0xe07  0xe4c  0xe5a  0xe92  0xe26  0xe5a  0xe37  0xe57  0xe2e  0xe53  0xe5d  0xea5  0xe71  0xe6a  0xe84  0xe8d  0xed9  0xec0  0xee1  0xe63  0xeb2  0xe4d  0xe5c  0xec4  0xf44  0xefd  0xf0c  0xf10  0xecc  0xfbd
0 3 0 0x111f  0x1013  0xfe4  0xfd5  0xfe7  0xf58  0xfd1  0xfe4  0xf90  0xf8f  0xf72  0xf6d  0xfce  0xfc4  0xf7e  0xfa0  0xf7b  0xf82  0x101c  0xff8  0xfa1  0xfae  0xfba  0xfa6  0xf3d  0xf66  0xfbb  0xf35  0xf71  0xf4a  0xf6f  0xeef  0xfec  0xf92  0x1026  0xfde  0xff0  0xfda  0x100c  0x1041  0xff7  0x1053  0x1056  0x1053  0x104b  0x1050  0x101f  0x1006  0x1058  0x1072  0x1050  0x1096  0x105a  0x1038  0x107a  0x1069  0x10d7  0x10bb  0x10c1  0x112e  0x10ed  0x10b5  0x10e1  0x10c4  0x10d9  0x1077  0x110b  0x109b  0x10d0  0x107e  0x1070  0x105e  0x107a  0x10c2  0x1075  0x110c  0x1127  0x10f5  0x10ca  0x10eb  0x10af  0x10c3  0x10e8  0x1131  0x10e9  0x109a  0x1129  0x109b  0x10ca  0x1095  0x10f3  0x110c  0x1116  0x1172  0x1137  0x10f8  0x1168  0x1128  0x116e  0x114f  0x1112  0x115b  0x1132  0x118a  0x1166  0x11a7  0x11bc  0x11c6  0x119e  0x118b  0x11ab  0x1192  0x11ce  0x11e6  0x11de  0x11a0  0x1208  0x11c4  0x119f  0x1177  0x1186  0x11fb  0x11e3  0x11e8  0x11e9  0x11a3  0x11b0  0x11ec
0 3 1 0x1254  0x1371  0x12fe  0x1257  0x1263  0x1222  0x1218  0x1247  0x1290  0x1232  0x127f  0x11fb  0x1286  0x122b  0x127c  0x126e  0x122c  0x1295  0x1257  0x1263  0x1266  0x1217  0x1258  0x11e7  0x1232  0x11d3  0x11fb  0x1225  0x1258  0x11b6  0x11c0  0x1197  0x11d9  0x1173  0x1192  0x10fc  0x1140  0x1142  0x1105  0x10f5  0x1081  0x111e  0x1138  0x113e  0x1119  0x1009  0x10e5  0x10de  0x1106  0x10d6  0x1083  0x1067  0x10dc  0x10c9  0x1132  0x1114  0x1105  0x10b9  0x10fe  0x1105  0x10cc  0x113e  0x1098  0x109f  0x1136  0x10fb  0x1170  0x112a  0x11ae  0x1143  0x112c  0x10ff  0x10a0  0x1124  0x10d8  0x117e  0x10e8  0x10f9  0x112d  0x1171  0x1182  0x10fd  0x114a  0x1162  0x1138  0x1120  0x112e  0x115c  0x1109  0x111b  0x1187  0x1141  0x114a  0x11af  0x1196  0x118d  0x124a  0x11f8  0x11b3  0x119d  0x1200  0x1174  0x120d  0x11e1  0x113e  0x11bd  0x11cc  0x1219  0x11f0  0x1198  0x11df  0x121e  0x11c3  0x11c0  0x120e  0x122a  0x1252  0x11f3  0x128e  0x128f  0x1219  0x131b  0x1319  0x12c5  0x1301  0x12df  0x12b7  0x13dc
0 3 2 0x1067  0x1004  0x1011  0x1085  0xff6  0xfeb  0xff1  0xffd  0x103f  0x105d  0x1027  0x10a8  0x10e4  0x10fc  0x1009  0x10b5  0x1069  0x1032  0x10cf  0x1109  0x104a  0x10aa  0x10a0  0x10b4  0x109b  0x1029  0x10b6  0x1060  0x10dc  0x10c7  0x10e3  0x111b  0x1078  0x111d  0x1123  0x111b  0x11cc  0x10a2  0x1113  0x116d  0x1178  0x11bb  0x1107  0x1151  0x10db  0x1137  0x1111  0x10d8  0x10d4  0x115e  0x1146  0x10a4  0x10fe  0x1186  0x1135  0x11f5  0x11f1  0x115d  0x116d  0x10da  0x1066  0x1053  0x1143  0x115f  0x117c  0x1177  0x1128  0x11e8  0x11c6  0x1072  0x11ae  0x1195  0x11b0  0x11ef  0x11c2  0x11c4  0x122c  0x1189  0x11c5  0x11c0  0x11cd  0x11e2  0x11f1  0x11c0  0x1226  0x11b9  0x1191  0x1216  0x1184  0x11e2  0x119c  0x11c9  0x11f5  0x11d7  0x11c8  0x11b6  0x1225  0x121e  0x1295  0x1215  0x129e  0x1289  0x1294  0x1275  0x126a  0x12b6  0x12c9  0x12c4  0x1271  0x12ae  0x12f4  0x1311  0x12e1  0x1300  0x12e7  0x131e  0x12ef  0x1281  0x1301  0x12c3  0x1280  0x131a  0x1326  0x12e2  0x1323  0x1303  0x1309  0x1414
0 3 3 0x128f  0x11f7  0x1092  0x121d  0x1053  0x1205  0x11c0  0x117b  0x11dc  0x114f  0x1158  0x1111  0x1118  0x1120  0x1189  0x1146  0x113e  0x10e9  0x1055  0x1145  0x10fe  0x10db  0x10de  0x10bb  0x10f5  0x10b0  0x1110  0x110e  0x1164  0x10cc  0x10ed  0x10fe  0x1174  0x10e5  0x1117  0x10fe  0x1150  0x112c  0x1117  0x10ea  0x1118  0x1169  0x1149  0x1116  0x10f0  0x116b  0x10c4  0x10ca  0x1151  0x110b  0x114c  0x114b  0x112e  0x10ec  0x114a  0x1142  0x111d  0x116c  0x1149  0x112c  0x10f4  0x1199  0x1192  0x1178  0x1194  0x11df  0x11c0  0x1235  0x11b4  0x122e  0x11a0  0x11b9  0x11ef  0x11eb  0x11ab  0x11d9  0x11ff  0x1211  0x125a  0x11da  0x1200  0x11ee  0x11d2  0x11b9  0x11e5  0x11fd  0x1253  0x122e  0x11f8  0x1255  0x1202  0x11ab  0x1214  0x1202  0x1260  0x1222  0x11af  0x1212  0x11f4  0x11bc  0x11e8  0x11e1  0x1207  0x1199  0x1216  0x11e7  0x122e  0x120f  0x1216  0x11f1  0x11e0  0x1226  0x11f8  0x1229  0x1298  0x12a9  0x12c1  0x12a0  0x1281  0x1257  0x12aa  0x1289  0x12d4  0x12c5  0x12d5  0x12e2  0x12f8  0x133d
1 0 0 0x10a4  0x1068  0x1012  0xfbb  0x1074  0x1013  0x102b  0xfb0  0xff0  0xfa0  0xfe8  0x1024  0x1030  0x101e  0xfea  0x1021  0xfcc  0xfc0  0xfc7  0xff3  0x1080  0x1045  0x1069  0x1034  0x1035  0x104d  0x10b3  0x10ba  0x10b5  0x1063  0x10ab  0x1105  0x114a  0x1068  0x112a  0x10e7  0x10cc  0x10ce  0x1134  0x1148  0x1117  0x116d  0x117a  0x118d  0x117c  0x11af  0x1202  0x11bb  0x11a3  0x121e  0x11ed  0x11e2  0x1207  0x1208  0x122e  0x129e  0x1217  0x1244  0x125b  0x124b  0x1275  0x12d0  0x123b  0x128f  0x12df  0x12b3  0x1353  0x1348  0x131a  0x1305  0x12e1  0x12b1  0x12c2  0x12d7  0x130b  0x133f  0x1342  0x1340  0x12ff  0x1367  0x1357  0x1313  0x1349  0x12db  0x132e  0x1343  0x1349  0x132e  0x12e7  0x1384  0x1308  0x13c9  0x1340  0x1358  0x131c  0x13b4  0x13e5  0x1392  0x1362  0x13ea  0x133e  0x135f  0x13ce  0x13ad  0x1411  0x13bd  0x1413  0x1428  0x1404  0x1406  0x148c  0x144d  0x1466  0x1437  0x148a  0x1464  0x14cb  0x14bb  0x145a  0x1524  0x14d4  0x1423  0x150b  0x149d  0x1487  0x14ef  0x1545  0x157d
1 0 1 0x1086  0xf24  0xf27  0xefd  0xf30  0xf1c  0xe9f  0xed8  0xebd  0xe90  0xecd  0xe63  0xeae  0xe8f  0xe38  0xf34  0xeda  0xe83  0xebc  0xebc  0xec2  0xf25  0xee3  0xe9a  0xec2  0xf07  0xf0b  0xef7  0xe79  0xed1  0xf05  0xea6  0xf40  0xea4  0xf2a  0xef6  0xece  0xed1  0xeec  0xf05  0xf08  0xf3b  0xf16  0xf41  0xed3  0xeec  0xf28  0xf6b  0xf91  0xf7b  0xf18  0xf5f  0xf56  0xf68  0xf75  0xfbd  0xfc6  0xfb3  0xfc1  0xff7  0xfcf  0xfe6  0x102f  0x1001  0x1052  0xf9c  0x1002  0xffb  0xff9  0xff2  0xfda  0xfdf  0xfa3  0xf9e  0xfdf  0xf9c  0x102e  0xfee  0xfca  0xfd8  0x1034  0xf95  0xfd5  0x1026  0xfdf  0xfe2  0xf6c  0x1015  0xff9  0xf8b  0xf7c  0xf83  0x1000  0xfe6  0xfc6  0xf68  0xfdd  0xfa5  0xfc8  0xfb1  0xfd2  0xfe5  0xfdf  0xfae  0xff9  0xf90  0xf5a  0xf9d  0xf98  0x100d  0xffe  0xffe  0xf84  0x101b  0x1020  0xff1  0xff3  0xfdb  0x1025  0xffc  0x1067  0x106f  0x106e  0x1057  0x1083  0x10e1  0x10c4  0x116c
1 0 2 0xf59  0xee4  0xeee  0xf04  0xe83  0xf05  0xf17  0xed6  0xebc  0xe7b  0xe82  0xe3d  0xe7d  0xe24  0xe7f  0xe3f  0xe7a  0xeb5  0xe68  0xecf  0xe9e  0xe96  0xe60  0xea8  0xe41  0xf1d  0xed0  0xeb0  0xe91  0xef0  0xe53  0xf23  0xf7e  0xf34  0xf45  0xf5c  0xf5a  0xf71  0xf10  0xf97  0xf0e  0xf5a  0xfb5  0xf5b  0xf70  0xecd  0xf4a  0xf5c  0xf64  0xf1c  0xf4d  0x1009  0xf92  0xff3  0xfbc  0xf98  0xf99  0xff2  0x1012  0x1078  0x1069  0xfe2  0x101a  0xfe6  0x10a3  0x1056  0x104e  0xfef  0x1069  0x106d  0x1006  0x100b  0x1095  0x105e  0x1083  0x1038  0xfdc  0x1065  0x103c  0x1015  0x1076  0x1007  0x1071  0x1098  0x1034  0x106b  0x106a  0x1061  0x1005  0x1063  0x1080  0x10da  0x1054  0x109b  0x105a  0x107e  0x1093  0xfdf  0x1064  0x1039  0x1071  0x10a3  0x1065  0x1020  0x1086  0x1044  0x1083  0x10ac  0x109e  0x10e9  0x10d7  0x10ba  0x107b  0x10ab  0x1052  0x10d7  0x1078  0x107f  0x1106  0x10fc  0x10d6  0x1063  0x1194  0x1103  0x1187  0x1178  0x1180  0x11e4
1 0 3 0x103a  0xfb4  0x1014  0xf4c  0xef2  0xf8b  0xf24  0xe8e  0xefc  0xf51  0xf3a  0xee5  0xe8b  0xe7b  0xf25  0xec3  0xef3  0xef3  0xf36  0xf1b  0xf39  0xefc  0xf24  0xf72  0xf5b  0xf15  0xf57  0xf66  0xf42  0xefb  0xf6b  0xf16  0xf87  0xfac  0xfeb  0xff2  0xfba  0xfb9  0xfd2  0xfb1  0xfe8  0xfa5  0xf94  0xf8b  0x1016  0xfe0  0xf89  0xfb8  0xf8f  0x109f  0x10b7  0x101a  0x103c  0xfc8  0x1079  0x104f  0x1010  0x101e  0x10c5  0x10c0  0x10c5  0xff6  0x106d  0x1097  0x1014  0x10a8  0x106b  0x10a1  0x10b1  0x1117  0x10f8  0x1066  0x10f9  0x10b2  0x10a4  0x10f5  0x1128  0x1196  0x10fb  0x10fb  0x10dc  0x10c8  0x1124  0x110e  0x1113  0x1146  0x10d9  0x110a  0x1166  0x1117  0x1137  0x116a  0x119d  0x1166  0x1130  0x1171  0x112c  0x110e  0x113b  0x1156  0x117c  0x1165  0x115e  0x11a0  0x1165  0x116e  0x1188  0x1153  0x1196  0x1169  0x11f5  0x1203  0x11a8  0x1222  0x1217  0x11f8  0x12b5  0x1222  0x122a  0x12bf  0x12cc  0x1268  0x12ef  0x132a  0x1328  0x1343  0x13c7  0x13e8
