166.000000	2.213095E-03
157.700000	2.454709E-03
149.400000	2.483133E-03
141.100000	3.019952E-03
132.800000	3.162278E-03
124.500000	3.198895E-03
116.200000	3.630781E-03
107.900000	4.265795E-03
99.600000	4.315191E-03
91.300000	4.731513E-03
83.000000	5.011872E-03
74.700000	4.954502E-03
66.400000	5.754399E-03
66.400000	1.059254E-03
74.700000	9.440609E-04
83.000000	7.328245E-04
91.300000	6.531306E-04
99.600000	6.237348E-04
107.900000	5.821032E-04
116.200000	6.237348E-04
124.500000	6.606934E-04
132.800000	6.531306E-04
141.100000	6.760830E-04
149.400000	7.585776E-04
157.700000	8.317638E-04
166.000000	8.810489E-04
