0 2 2 0xe6c  0xdc8  0xe0c  0xe07  0xda2  0xd7d  0xdaa  0xdc7  0xd79  0xd6d  0xdcb  0xd99  0xd8b  0xdc5  0xdb3  0xd4e  0xda3  0xdc0  0xd6f  0xd82  0xda8  0xdb4  0xd8a  0xda9  0xd98  0xd9f  0xda1  0xddf  0xd98  0xdbd  0xd46  0xe14  0xdb4  0xdc9  0xda0  0xe0d  0xd81  0xdac  0xd75  0xd82  0xd19  0xd65  0xd5d  0xd84  0xdfb  0xd8c  0xd88  0xd95  0xd77  0xdb5  0xded  0xdb7  0xe36  0xe18  0xe53  0xdf1  0xea2  0xe2e  0xe3e  0xe9d  0xe99  0xf09  0xe67  0xeaf  0xf26  0xf0a  0xeb3  0xf17  0xeee  0xf33  0xf61  0xef1  0xf0b  0xf6c  0xf7b  0xf2d  0xf31  0xf55  0xf3e  0xfcc  0xf4c  0xf57  0xf9f  0xf9c  0xfb8  0xffe  0xf5a  0xff6  0xf5b  0xfba  0xf94  0xf97  0xf39  0xf7d  0xfe5  0xf64  0xee2  0xef4  0xf41  0xf01  0xee0  0xead  0xef3  0xeb5  0xed0  0xeb1  0xe7e  0xea2  0xebd  0xed3  0xec5  0xedf  0xe62  0xe29  0xe52  0xe35  0xec8  0xe7c  0xefd  0xf22  0xe71  0xecd  0xf7a  0xf41  0xff2  0xf97  0xfdb  0x10bc
0 2 3 0xd91  0xcd8  0xcdc  0xd80  0xcb5  0xd42  0xd00  0xc63  0xcda  0xcd1  0xc92  0xc23  0xc31  0xc52  0xc4e  0xccf  0xc0e  0xc8a  0xcf4  0xc77  0xc40  0xce0  0xd1d  0xd0a  0xcf4  0xc39  0xca2  0xce1  0xd08  0xcfb  0xca7  0xd91  0xc90  0xcb2  0xcbc  0xcde  0xd82  0xd47  0xd5e  0xd48  0xd3b  0xcfd  0xcfc  0xc67  0xd3b  0xd00  0xcf6  0xcb2  0xd2b  0xd19  0xd18  0xd2a  0xd27  0xc81  0xcfd  0xd5f  0xd90  0xcb7  0xd15  0xc48  0xc57  0xcec  0xd04  0xdc6  0xdc4  0xd82  0xd59  0xde6  0xd6d  0xde5  0xdc6  0xddd  0xd6a  0xdee  0xdac  0xdf4  0xdaa  0xd77  0xd92  0xe26  0xd85  0xdc8  0xdd6  0xd79  0xd6e  0xe44  0xe2e  0xdb1  0xdef  0xd96  0xe10  0xdb8  0xe13  0xe3e  0xe6e  0xe58  0xe81  0xe48  0xde4  0xe2b  0xe38  0xe6f  0xe07  0xe3d  0xe15  0xe36  0xe0f  0xe33  0xe3d  0xe86  0xe52  0xe4b  0xe66  0xe6f  0xeb8  0xe9e  0xebf  0xe44  0xe90  0xe2d  0xe3a  0xea1  0xf23  0xed9  0xee8  0xeee  0xea6  0xfbb
0 3 0 0x10f8  0xff6  0xfc7  0xfb6  0xfc6  0xf3f  0xfb9  0xfc6  0xf78  0xf77  0xf57  0xf53  0xfb1  0xfab  0xf63  0xf83  0xf60  0xf69  0x1001  0xfde  0xf87  0xf94  0xf9f  0xf8a  0xf24  0xf48  0xf9f  0xf18  0xf52  0xf2f  0xf53  0xed5  0xfcf  0xf7a  0x100e  0xfc4  0xfd2  0xfc0  0xff5  0x1027  0xfdc  0x1034  0x103d  0x1035  0x1030  0x1036  0x1007  0xfee  0x103b  0x1052  0x1036  0x1078  0x103f  0x101e  0x1061  0x104d  0x10be  0x10a4  0x10a4  0x1114  0x10cf  0x109c  0x10c4  0x10a4  0x10bc  0x105e  0x10ec  0x1080  0x10b5  0x1061  0x1053  0x1047  0x1065  0x10a9  0x105f  0x10f3  0x110c  0x10d8  0x10af  0x10d5  0x1092  0x10aa  0x10ce  0x1113  0x10cf  0x1081  0x110f  0x1087  0x10b1  0x107a  0x10d4  0x10f3  0x10f8  0x1155  0x1115  0x10dd  0x114d  0x110f  0x1155  0x1135  0x10f5  0x113e  0x111a  0x116f  0x114b  0x118e  0x11a1  0x11ad  0x1187  0x116d  0x1192  0x1182  0x11b1  0x11cd  0x11c7  0x1186  0x11f1  0x11aa  0x1186  0x115e  0x116e  0x11d8  0x11c6  0x11ca  0x11cb  0x1185  0x1198  0x11d2
0 3 1 0x1254  0x1311  0x12aa  0x120c  0x121f  0x11e6  0x11e1  0x1213  0x1260  0x1201  0x1251  0x11ce  0x125a  0x1201  0x1253  0x1243  0x1204  0x126c  0x1230  0x123c  0x123f  0x11f2  0x1234  0x11c3  0x120c  0x11b2  0x11d8  0x1204  0x1235  0x1190  0x11a0  0x1172  0x11ba  0x1153  0x1172  0x10dc  0x1125  0x1126  0x10e6  0x10d4  0x106d  0x10fc  0x111a  0x111c  0x10fa  0xff4  0x10c6  0x10c0  0x10e8  0x10b7  0x1062  0x1054  0x10be  0x10ab  0x1112  0x10f5  0x10e8  0x109a  0x10de  0x10e9  0x10aa  0x1121  0x1078  0x107f  0x111a  0x10de  0x1153  0x1111  0x118e  0x1123  0x110b  0x10de  0x1085  0x1103  0x10b7  0x115e  0x10cc  0x10db  0x110f  0x1152  0x115f  0x10db  0x1124  0x1141  0x111e  0x1108  0x1109  0x1137  0x10e8  0x10f8  0x1163  0x1122  0x112d  0x118e  0x1177  0x116b  0x1223  0x11d3  0x1194  0x1178  0x11de  0x114c  0x11e8  0x11c5  0x111a  0x119d  0x11af  0x11f5  0x11d1  0x117c  0x11bf  0x11fe  0x11a7  0x119b  0x11e5  0x1207  0x122f  0x11d8  0x1269  0x126c  0x11f5  0x12f1  0x12ec  0x12a6  0x12d5  0x12c1  0x1293  0x13b4
0 3 2 0x103a  0xfd9  0xfe5  0x1053  0xfce  0xfbd  0xfc6  0xfd3  0x1017  0x102e  0x1003  0x107c  0x10af  0x10bc  0xfe4  0x108e  0x1041  0x100d  0x10a5  0x10db  0x1020  0x1084  0x107b  0x108d  0x1075  0x100b  0x107e  0x103d  0x10b7  0x109b  0x10bd  0x10f3  0x1063  0x10f0  0x10ff  0x10eb  0x119b  0x1080  0x10ec  0x113c  0x1148  0x1185  0x10e5  0x1129  0x10bc  0x1118  0x10ee  0x10b4  0x10b7  0x1134  0x1120  0x108f  0x10db  0x115f  0x1115  0x11c5  0x11c9  0x113a  0x114e  0x10c6  0x1052  0x103f  0x111c  0x1138  0x1157  0x1156  0x1103  0x11be  0x119b  0x105e  0x118b  0x1171  0x118c  0x11c9  0x1197  0x11a5  0x1206  0x1168  0x11a1  0x119d  0x11a9  0x11bd  0x11d0  0x119e  0x11fa  0x1198  0x116c  0x11f5  0x1165  0x11be  0x117b  0x11a8  0x11d3  0x11b5  0x11a5  0x1192  0x120b  0x11fe  0x1274  0x11f9  0x127d  0x1267  0x1276  0x1258  0x124b  0x129b  0x12ad  0x12a8  0x1254  0x1290  0x12d8  0x12f4  0x12c4  0x12e2  0x12cb  0x1303  0x12d3  0x1265  0x12e4  0x12a9  0x1264  0x1300  0x130b  0x12c6  0x1308  0x12e9  0x12f0  0x13fa
0 3 3 0x1242  0x11c1  0x107d  0x11db  0x103e  0x11bd  0x1170  0x1139  0x1192  0x1113  0x1118  0x10d7  0x10e4  0x10e4  0x1147  0x1105  0x10ff  0x10b2  0x1023  0x1113  0x10cb  0x10ac  0x10ad  0x108e  0x10c4  0x1083  0x10e3  0x10df  0x1132  0x10a0  0x10c3  0x10d4  0x1140  0x10ba  0x10ea  0x10d1  0x1122  0x1102  0x10f1  0x10c0  0x10ed  0x113d  0x111e  0x10e8  0x10c6  0x1140  0x10a2  0x10a5  0x1127  0x10e3  0x1121  0x1121  0x1105  0x10c8  0x1128  0x1123  0x10f6  0x1142  0x1121  0x1102  0x10cc  0x1172  0x116d  0x1158  0x1174  0x11bc  0x119c  0x120e  0x1190  0x1206  0x117f  0x1198  0x11cd  0x11cd  0x118c  0x11b8  0x11de  0x11ed  0x123a  0x11bb  0x11e3  0x11d0  0x11b4  0x119a  0x11c6  0x11dd  0x1234  0x1210  0x11db  0x1237  0x11e4  0x118e  0x11f7  0x11e3  0x1240  0x1206  0x1191  0x11f4  0x11d6  0x119f  0x11ca  0x11c1  0x11ea  0x117c  0x11f9  0x11c9  0x1210  0x11f2  0x11f9  0x11d3  0x11c1  0x1207  0x11d9  0x120a  0x1278  0x1289  0x12a0  0x1280  0x125e  0x1236  0x1288  0x1263  0x12b1  0x129e  0x12ad  0x12b7  0x12ca  0x133b
1 0 0 0x108a  0x1050  0xff9  0xfa2  0x105c  0xffa  0x1015  0xf97  0xfda  0xf87  0xfcf  0x1008  0x1013  0x1004  0xfcf  0x1005  0xfb3  0xfa5  0xfae  0xfdb  0x1066  0x102a  0x104e  0x101e  0x101d  0x1034  0x109c  0x10a1  0x109d  0x104c  0x1092  0x10ec  0x1131  0x1050  0x1111  0x10d1  0x10b3  0x10b6  0x111a  0x112d  0x10ff  0x1154  0x1160  0x1176  0x1165  0x1194  0x11e9  0x11a3  0x1189  0x1204  0x11d6  0x11cb  0x11f0  0x11ee  0x1217  0x1285  0x11fd  0x122a  0x1240  0x1233  0x125a  0x12b7  0x1222  0x1276  0x12c4  0x1299  0x133b  0x1331  0x12fe  0x12eb  0x12ca  0x1298  0x12a7  0x12bd  0x12ed  0x1328  0x1327  0x1326  0x12e4  0x134d  0x133f  0x12f6  0x1330  0x12c3  0x1313  0x1326  0x1330  0x1312  0x12cf  0x136a  0x12f4  0x13a9  0x1326  0x133d  0x1306  0x1399  0x13c7  0x1375  0x1347  0x13c9  0x1324  0x1344  0x13b2  0x1395  0x13f9  0x139f  0x13f8  0x1409  0x13e9  0x13e9  0x1470  0x1428  0x144a  0x141c  0x146e  0x1445  0x14a9  0x149e  0x143d  0x1505  0x14b2  0x1406  0x14ef  0x1481  0x1471  0x14d2  0x1525  0x155f
1 0 1 0x1068  0xef3  0xef9  0xed3  0xf05  0xef3  0xe79  0xeb3  0xe99  0xe6c  0xeab  0xe42  0xe8e  0xe6d  0xe19  0xf15  0xebb  0xe65  0xe9d  0xe9e  0xea3  0xf08  0xec5  0xe7d  0xea4  0xeea  0xeef  0xed9  0xe5c  0xeb4  0xee9  0xe8a  0xf24  0xe88  0xf0f  0xedb  0xeb5  0xeb4  0xecf  0xee9  0xeef  0xf21  0xefc  0xf26  0xeb9  0xed1  0xf0d  0xf50  0xf75  0xf60  0xefe  0xf45  0xf3a  0xf4c  0xf58  0xfa3  0xfac  0xf99  0xfa8  0xfdc  0xfb4  0xfca  0x1016  0xfe7  0x1036  0xf81  0xfe9  0xfe2  0xfe0  0xfd7  0xfbf  0xfc5  0xf8a  0xf82  0xfc5  0xf84  0x1013  0xfd3  0xfb1  0xfbf  0x101b  0xf7b  0xfbb  0x100c  0xfc6  0xfc7  0xf53  0xffa  0xfe1  0xf72  0xf64  0xf69  0xfe7  0xfce  0xfad  0xf50  0xfc3  0xf8a  0xfae  0xf97  0xfb8  0xfcd  0xfc6  0xf94  0xfe0  0xf78  0xf42  0xf83  0xf80  0xff5  0xfe6  0xfe5  0xf6b  0x1004  0x100a  0xfd6  0xfdb  0xfc2  0x100d  0xfe1  0x104e  0x1056  0x1055  0x103d  0x106a  0x10c9  0x10a9  0x1154
1 0 2 0xf37  0xec1  0xeca  0xed9  0xe64  0xee4  0xee9  0xeab  0xe9e  0xe59  0xe5f  0xe1e  0xe60  0xe01  0xe60  0xe26  0xe50  0xe90  0xe4f  0xea8  0xe7f  0xe6b  0xe3e  0xe8b  0xe2a  0xefc  0xeb2  0xe8f  0xe72  0xed0  0xe35  0xf01  0xf52  0xf18  0xf28  0xf42  0xf33  0xf55  0xef1  0xf7b  0xef3  0xf3b  0xf8d  0xf3b  0xf52  0xeb4  0xf2b  0xf41  0xf49  0xf06  0xf30  0xfe8  0xf73  0xfd2  0xf9d  0xf78  0xf79  0xfcf  0xff5  0x1052  0x1043  0xfc0  0xffd  0xfc8  0x1086  0x1039  0x1031  0xfd6  0x104c  0x1051  0xfea  0xff3  0x1079  0x103e  0x1063  0x101c  0xfc9  0x1046  0x101d  0xffc  0x1056  0xfee  0x1056  0x1076  0x101d  0x104c  0x104a  0x1047  0xfed  0x1049  0x1066  0x10bb  0x1037  0x1079  0x1037  0x105b  0x1076  0xfc7  0x104b  0x1020  0x1050  0x107f  0x1049  0x1004  0x105d  0x102b  0x1062  0x1091  0x1080  0x10cb  0x10ba  0x1099  0x1062  0x1092  0x103a  0x10bb  0x105e  0x1062  0x10ea  0x10de  0x10b8  0x1050  0x1174  0x10e7  0x116c  0x115b  0x116b  0x11ca
1 0 3 0x1017  0xf8f  0xfed  0xf24  0xed0  0xf67  0xf02  0xe6e  0xedc  0xf2f  0xf11  0xec0  0xe6c  0xe59  0xf00  0xea7  0xede  0xed7  0xf1a  0xefe  0xf1d  0xede  0xf0b  0xf54  0xf3a  0xef6  0xf3b  0xf4b  0xf24  0xede  0xf4a  0xefb  0xf6b  0xf8e  0xfcc  0xfd3  0xf9d  0xf9a  0xfb3  0xf93  0xfca  0xf86  0xf79  0xf66  0xff9  0xfbf  0xf6f  0xf98  0xf73  0x107f  0x1093  0xff8  0x101d  0xfab  0x1058  0x1034  0xfec  0xffc  0x10a6  0x10a1  0x10a3  0xfd8  0x104e  0x1079  0xffa  0x108b  0x104e  0x1084  0x1097  0x10f7  0x10d9  0x104a  0x10e0  0x1096  0x108a  0x10d9  0x110e  0x1177  0x10dc  0x10e2  0x10c2  0x10ad  0x110c  0x10f4  0x10f9  0x112c  0x10bf  0x10f2  0x114b  0x10fd  0x111f  0x114f  0x1183  0x114c  0x1115  0x1159  0x1113  0x10f7  0x1121  0x113c  0x1162  0x114c  0x1142  0x1185  0x114b  0x1153  0x116f  0x1138  0x117c  0x114d  0x11d8  0x11e8  0x118e  0x1206  0x11fd  0x11db  0x1298  0x1205  0x120d  0x12a3  0x12ae  0x124a  0x12d1  0x130b  0x130a  0x1325  0x13a5  0x13d1
