158.300000	5.432503E-04
150.000000	6.839116E-04
141.700000	8.035261E-04
133.300000	9.015711E-04
125.000000	9.885531E-04
116.700000	1.083927E-03
108.300000	1.161449E-03
100.000000	1.244515E-03
91.700000	1.333521E-03
83.300000	1.348963E-03
75.000000	1.318257E-03
66.700000	1.035142E-03
66.700000	6.918310E-04
75.000000	3.801894E-04
83.300000	2.818383E-04
91.700000	2.344229E-04
100.000000	2.162719E-04
108.300000	2.089296E-04
116.700000	2.065380E-04
125.000000	2.113489E-04
133.300000	2.238721E-04
141.700000	2.398833E-04
150.000000	2.722701E-04
158.300000	3.388442E-04
