158.300000	6.025596E-04
150.000000	7.161434E-04
141.700000	8.317638E-04
133.300000	9.225714E-04
125.000000	1.011579E-03
116.700000	1.109175E-03
108.300000	1.174898E-03
100.000000	1.273503E-03
91.700000	1.348963E-03
83.300000	1.396368E-03
75.000000	1.396368E-03
66.700000	1.333521E-03
66.700000	4.216965E-04
75.000000	3.198895E-04
83.300000	2.540973E-04
91.700000	2.187762E-04
100.000000	2.041738E-04
108.300000	1.972423E-04
116.700000	1.972423E-04
125.000000	2.018366E-04
133.300000	2.113489E-04
141.700000	2.238721E-04
150.000000	2.511886E-04
158.300000	2.951209E-04
