207.500000	1.566751E-03
199.200000	2.344229E-03
190.900000	2.630268E-03
182.600000	2.786121E-03
174.300000	3.019952E-03
166.000000	3.235937E-03
157.700000	3.349654E-03
149.400000	3.630781E-03
141.100000	3.890451E-03
132.800000	4.073803E-03
124.500000	4.315191E-03
116.200000	4.466836E-03
107.900000	4.731513E-03
99.600000	4.954502E-03
91.300000	5.248075E-03
83.000000	5.432503E-03
74.700000	5.623413E-03
66.400000	5.495409E-03
66.400000	8.511380E-04
74.700000	5.559043E-04
83.000000	4.315191E-04
91.300000	3.672823E-04
99.600000	3.349654E-04
107.900000	3.162278E-04
116.200000	3.126079E-04
124.500000	3.090295E-04
132.800000	3.126079E-04
141.100000	3.235937E-04
149.400000	3.349654E-04
157.700000	3.715352E-04
166.000000	3.758374E-04
174.300000	4.073803E-04
182.600000	4.466836E-04
190.900000	4.623810E-04
199.200000	5.069907E-04
207.500000	9.015711E-04
